time_from,time_to,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2026-05-17T15:30Z,2026-05-17T16:00Z,6.2,0.0,20.0,21.6,10.0,2.6,0.9,18.3,20.4
2026-05-17T16:00Z,2026-05-17T16:30Z,6.2,0.0,19.9,26.6,9.9,1.6,1.8,15.5,18.6
2026-05-17T16:30Z,2026-05-17T17:00Z,6.1,0.0,18.4,30.0,9.8,3.0,3.2,12.4,17.1
2026-05-17T17:00Z,2026-05-17T17:30Z,6.1,0.0,18.3,34.6,9.8,2.1,3.6,9.4,16.2
2026-05-17T17:30Z,2026-05-17T18:00Z,6.1,0.0,16.9,36.5,9.8,2.8,4.3,7.6,16.0
2026-05-17T18:00Z,2026-05-17T18:30Z,6.2,0.0,16.9,37.0,9.9,3.4,4.6,5.7,16.4
2026-05-17T18:30Z,2026-05-17T19:00Z,6.4,0.0,17.8,38.1,10.3,3.1,4.9,3.5,15.9
2026-05-17T19:00Z,2026-05-17T19:30Z,6.7,0.0,18.6,39.0,10.7,3.7,5.0,1.6,14.8
2026-05-17T19:30Z,2026-05-17T20:00Z,6.7,0.0,20.8,39.8,10.8,3.8,4.7,0.7,12.8
2026-05-17T20:00Z,2026-05-17T20:30Z,6.9,0.0,21.5,41.2,11.1,2.4,4.1,0.0,12.7
2026-05-17T20:30Z,2026-05-17T21:00Z,7.1,0.0,20.9,41.2,11.3,2.7,4.2,0.0,12.6
2026-05-17T21:00Z,2026-05-17T21:30Z,7.3,0.0,21.6,41.5,11.8,2.2,3.1,0.0,12.6
2026-05-17T21:30Z,2026-05-17T22:00Z,7.8,0.0,22.0,41.0,12.4,1.9,2.1,0.0,12.7
2026-05-17T22:00Z,2026-05-17T22:30Z,8.0,0.0,22.5,40.9,12.7,2.8,1.3,0.0,11.8
2026-05-17T22:30Z,2026-05-17T23:00Z,8.2,0.0,22.9,41.7,13.0,2.0,1.0,0.0,11.1
2026-05-17T23:00Z,2026-05-17T23:30Z,8.2,0.0,23.1,41.9,13.1,1.3,1.0,0.0,11.4
2026-05-17T23:30Z,2026-05-18T00:00Z,8.2,0.0,24.5,41.0,13.0,0.9,0.9,0.0,11.5
2026-05-18T00:00Z,2026-05-18T00:30Z,8.1,0.0,24.6,41.8,13.0,1.5,0.7,0.0,10.3
2026-05-18T00:30Z,2026-05-18T01:00Z,8.2,0.0,24.4,42.5,13.1,1.0,1.1,0.0,9.8
2026-05-18T01:00Z,2026-05-18T01:30Z,8.1,0.0,24.3,41.6,13.2,1.2,1.7,0.0,9.9
2026-05-18T01:30Z,2026-05-18T02:00Z,8.3,0.0,21.8,43.1,13.4,1.4,1.7,0.0,10.4
2026-05-18T02:00Z,2026-05-18T02:30Z,8.3,0.0,21.9,44.3,13.5,0.7,1.1,0.0,10.1
2026-05-18T02:30Z,2026-05-18T03:00Z,8.4,0.0,21.1,45.3,13.6,0.9,0.8,0.0,10.0
2026-05-18T03:00Z,2026-05-18T03:30Z,8.4,0.0,21.0,46.3,13.5,0.9,0.4,0.0,9.4
2026-05-18T03:30Z,2026-05-18T04:00Z,8.2,0.0,18.7,49.0,13.3,1.8,0.4,0.0,8.6
2026-05-18T04:00Z,2026-05-18T04:30Z,8.1,0.0,18.3,50.7,13.1,1.2,0.4,0.4,7.8
2026-05-18T04:30Z,2026-05-18T05:00Z,7.7,0.0,17.8,51.5,12.4,1.8,1.2,1.0,6.7
2026-05-18T05:00Z,2026-05-18T05:30Z,7.3,0.0,16.9,50.1,11.6,3.4,3.0,1.8,5.9
2026-05-18T05:30Z,2026-05-18T06:00Z,6.6,0.0,20.1,46.2,10.5,3.5,4.2,3.8,5.3
2026-05-18T06:00Z,2026-05-18T06:30Z,6.3,0.0,19.9,44.9,10.2,3.3,4.7,5.6,5.1
2026-05-18T06:30Z,2026-05-18T07:00Z,6.2,0.0,21.7,43.1,10.0,3.0,3.8,7.5,4.7
2026-05-18T07:00Z,2026-05-18T07:30Z,6.1,0.0,21.2,41.4,9.7,3.3,3.8,9.9,4.6
2026-05-18T07:30Z,2026-05-18T08:00Z,6.0,0.0,21.0,40.3,9.6,3.5,2.3,12.1,5.2
2026-05-18T08:00Z,2026-05-18T08:30Z,5.9,0.0,20.8,39.2,9.5,2.9,1.5,14.3,5.8
2026-05-18T08:30Z,2026-05-18T09:00Z,5.8,0.0,20.3,38.2,9.3,3.1,1.4,15.4,6.4
2026-05-18T09:00Z,2026-05-18T09:30Z,5.7,0.0,19.7,37.6,9.1,3.6,1.3,16.4,6.6
2026-05-18T09:30Z,2026-05-18T10:00Z,5.7,0.0,19.7,37.1,9.1,3.1,1.1,17.2,7.1
2026-05-18T10:00Z,2026-05-18T10:30Z,5.6,0.0,19.7,36.5,9.1,1.6,1.4,18.0,8.2
2026-05-18T10:30Z,2026-05-18T11:00Z,5.6,0.0,19.5,35.3,9.0,1.8,0.8,18.3,9.7
2026-05-18T11:00Z,2026-05-18T11:30Z,5.5,0.0,19.1,34.2,8.9,1.3,0.7,19.5,10.8
2026-05-18T11:30Z,2026-05-18T12:00Z,5.5,0.0,19.2,33.1,8.9,1.4,0.3,20.1,11.5
2026-05-18T12:00Z,2026-05-18T12:30Z,5.6,0.0,19.6,32.0,9.2,0.9,0.3,19.6,12.7
2026-05-18T12:30Z,2026-05-18T13:00Z,5.6,0.0,19.4,31.2,9.2,1.1,0.3,20.0,13.1
2026-05-18T13:00Z,2026-05-18T13:30Z,5.5,0.0,18.9,31.3,9.1,1.1,0.3,20.1,13.8
2026-05-18T13:30Z,2026-05-18T14:00Z,5.6,0.0,18.0,29.6,9.2,1.2,0.5,20.0,15.9
2026-05-18T14:00Z,2026-05-18T14:30Z,5.6,0.0,17.6,30.0,9.1,0.9,0.3,19.1,17.4
2026-05-18T14:30Z,2026-05-18T15:00Z,5.7,0.0,15.2,31.7,9.2,1.7,1.0,18.2,17.2
2026-05-18T15:00Z,2026-05-18T15:30Z,5.6,0.0,14.9,34.0,9.2,1.6,0.3,15.8,18.5
2026-05-18T15:30Z,2026-05-18T16:00Z,5.5,0.0,13.2,36.3,9.1,2.5,0.5,14.2,18.7
2026-05-18T16:00Z,2026-05-18T16:30Z,5.5,0.0,13.0,36.7,9.0,3.9,0.6,11.7,19.5
2026-05-18T16:30Z,2026-05-18T17:00Z,5.4,0.0,12.5,36.5,8.9,4.4,2.4,9.4,20.5
2026-05-18T17:00Z,2026-05-18T17:30Z,5.5,0.0,12.6,37.0,9.0,3.6,2.6,7.3,22.5
2026-05-18T17:30Z,2026-05-18T18:00Z,5.5,0.0,11.7,36.3,8.9,5.1,2.9,5.7,23.9
2026-05-18T18:00Z,2026-05-18T18:30Z,5.7,0.0,12.0,36.2,9.2,4.6,2.7,4.2,25.5
2026-05-18T18:30Z,2026-05-18T19:00Z,5.9,0.0,11.2,37.9,9.6,3.7,2.0,2.4,27.2
2026-05-18T19:00Z,2026-05-18T19:30Z,6.0,0.0,11.4,38.5,9.7,2.9,2.3,1.1,28.0
2026-05-18T19:30Z,2026-05-18T20:00Z,6.2,0.0,10.7,39.6,9.9,2.4,1.5,0.5,29.3
2026-05-18T20:00Z,2026-05-18T20:30Z,6.3,0.0,10.9,39.0,10.2,1.4,1.0,0.0,31.2
2026-05-18T20:30Z,2026-05-18T21:00Z,6.7,0.0,11.4,34.6,10.8,0.5,0.9,0.0,35.1
2026-05-18T21:00Z,2026-05-18T21:30Z,7.0,0.0,11.9,28.5,11.3,0.5,0.9,0.0,39.9
2026-05-18T21:30Z,2026-05-18T22:00Z,7.4,0.0,12.9,21.0,11.9,1.0,0.9,0.0,44.9
2026-05-18T22:00Z,2026-05-18T22:30Z,7.6,0.0,13.1,16.3,12.1,1.4,0.8,0.0,48.7
2026-05-18T22:30Z,2026-05-18T23:00Z,7.6,0.0,13.1,14.0,12.1,1.2,0.7,0.0,51.4
2026-05-18T23:00Z,2026-05-18T23:30Z,7.6,0.0,13.1,12.3,12.1,0.8,0.7,0.0,53.4
2026-05-18T23:30Z,2026-05-19T00:00Z,7.5,0.0,13.1,11.1,12.1,0.7,0.6,0.0,54.9
2026-05-19T00:00Z,2026-05-19T00:30Z,7.4,0.0,12.8,10.5,11.8,1.3,0.6,0.0,55.6
2026-05-19T00:30Z,2026-05-19T01:00Z,7.3,0.0,12.6,9.9,11.6,1.3,0.6,0.0,56.7
2026-05-19T01:00Z,2026-05-19T01:30Z,6.2,0.0,12.5,9.3,11.6,1.1,0.6,0.0,58.8
2026-05-19T01:30Z,2026-05-19T02:00Z,4.7,0.0,12.5,9.3,11.5,1.8,0.4,0.0,59.9
2026-05-19T02:00Z,2026-05-19T02:30Z,3.8,0.0,12.3,9.1,11.4,2.1,0.4,0.0,61.0
2026-05-19T02:30Z,2026-05-19T03:00Z,3.6,0.0,12.0,9.0,11.2,1.6,0.4,0.0,62.3
2026-05-19T03:00Z,2026-05-19T03:30Z,3.5,0.0,11.8,9.0,11.1,1.7,0.3,0.0,62.5
2026-05-19T03:30Z,2026-05-19T04:00Z,5.1,0.0,8.6,9.6,11.3,1.3,0.3,0.0,63.9
2026-05-19T04:00Z,2026-05-19T04:30Z,6.6,0.0,8.3,10.0,11.1,1.2,0.3,0.2,62.3
2026-05-19T04:30Z,2026-05-19T05:00Z,6.0,0.0,9.1,11.8,10.7,2.0,0.3,0.4,59.7
2026-05-19T05:00Z,2026-05-19T05:30Z,6.1,0.0,8.7,12.9,10.1,3.9,0.6,0.9,56.8
2026-05-19T05:30Z,2026-05-19T06:00Z,5.9,0.0,10.4,12.1,9.7,3.5,1.9,2.0,54.6
2026-05-19T06:00Z,2026-05-19T06:30Z,5.7,0.0,10.2,12.4,9.4,4.0,2.0,2.8,53.4
2026-05-19T06:30Z,2026-05-19T07:00Z,5.6,0.0,14.4,11.2,9.2,1.9,1.4,3.9,52.6
2026-05-19T07:00Z,2026-05-19T07:30Z,5.6,0.0,14.8,9.7,9.1,1.7,1.3,5.8,51.9
2026-05-19T07:30Z,2026-05-19T08:00Z,5.3,0.0,15.2,8.7,8.9,1.8,1.6,7.9,50.6
2026-05-19T08:00Z,2026-05-19T08:30Z,4.6,0.0,15.1,8.8,8.8,1.6,1.8,9.7,49.7
2026-05-19T08:30Z,2026-05-19T09:00Z,3.8,0.0,15.0,8.5,8.8,1.5,1.4,11.5,49.5
2026-05-19T09:00Z,2026-05-19T09:30Z,3.6,0.0,14.8,7.9,8.7,1.2,0.9,13.1,49.8
2026-05-19T09:30Z,2026-05-19T10:00Z,3.6,0.0,14.5,7.4,8.5,1.4,0.9,14.3,49.3
2026-05-19T10:00Z,2026-05-19T10:30Z,3.6,0.0,14.5,8.1,8.5,1.1,0.3,14.8,49.0
2026-05-19T10:30Z,2026-05-19T11:00Z,3.5,0.0,14.2,8.2,8.3,1.1,0.3,16.0,48.4
2026-05-19T11:00Z,2026-05-19T11:30Z,3.5,0.0,14.1,6.6,8.2,1.3,0.3,16.9,49.2
2026-05-19T11:30Z,2026-05-19T12:00Z,3.5,0.0,14.0,6.5,8.2,1.3,0.3,17.7,48.7
2026-05-19T12:00Z,2026-05-19T12:30Z,3.5,0.0,13.9,6.4,8.2,1.2,0.3,17.5,48.9
2026-05-19T12:30Z,2026-05-19T13:00Z,3.9,0.0,12.8,6.6,8.2,1.1,0.3,17.9,49.2
2026-05-19T13:00Z,2026-05-19T13:30Z,4.1,0.0,12.6,6.9,8.2,1.1,0.3,17.5,49.4
2026-05-19T13:30Z,2026-05-19T14:00Z,4.2,0.0,11.5,7.3,8.3,0.9,0.3,17.5,50.1
2026-05-19T14:00Z,2026-05-19T14:30Z,4.2,0.0,11.7,7.3,8.4,1.6,0.3,16.2,50.3
2026-05-19T14:30Z,2026-05-19T15:00Z,4.5,0.0,10.5,9.0,8.5,1.6,0.3,15.8,49.9
2026-05-19T15:00Z,2026-05-19T15:30Z,5.4,0.0,10.5,9.5,8.5,1.4,0.3,14.3,50.2
2026-05-19T15:30Z,2026-05-19T16:00Z,5.8,0.0,10.4,11.2,8.3,2.3,0.3,12.7,49.0
2026-05-19T16:00Z,2026-05-19T16:30Z,5.7,0.0,10.4,12.8,8.2,3.7,0.4,10.4,48.5
2026-05-19T16:30Z,2026-05-19T17:00Z,5.8,0.0,11.7,13.8,8.4,2.3,0.8,8.8,48.4
2026-05-19T17:00Z,2026-05-19T17:30Z,6.0,0.0,12.1,14.2,8.3,3.2,0.9,7.2,48.2
2026-05-19T17:30Z,2026-05-19T18:00Z,6.0,0.0,11.9,14.0,8.7,4.9,1.7,5.7,47.1
2026-05-19T18:00Z,2026-05-19T18:30Z,6.1,0.0,12.2,14.3,8.9,5.0,2.2,4.3,47.0
2026-05-19T18:30Z,2026-05-19T19:00Z,6.3,0.0,12.5,15.0,9.2,4.8,2.2,2.6,47.3
2026-05-19T19:00Z,2026-05-19T19:30Z,6.5,0.0,12.8,16.4,9.4,3.5,2.6,1.1,47.7
2026-05-19T19:30Z,2026-05-19T20:00Z,6.8,0.0,13.7,16.6,9.7,1.0,3.1,0.5,48.7
2026-05-19T20:00Z,2026-05-19T20:30Z,7.3,0.0,14.2,14.5,10.1,1.0,2.9,0.0,50.0
2026-05-19T20:30Z,2026-05-19T21:00Z,7.6,0.0,12.7,13.6,10.5,1.9,2.3,0.0,51.4
2026-05-19T21:00Z,2026-05-19T21:30Z,7.9,0.0,13.1,12.6,10.8,1.0,1.6,0.0,53.1
2026-05-19T21:30Z,2026-05-19T22:00Z,8.0,0.0,13.4,11.4,11.1,1.1,1.5,0.0,53.4
2026-05-19T22:00Z,2026-05-19T22:30Z,8.1,0.0,13.6,10.4,11.2,0.5,1.5,0.0,54.7
2026-05-19T22:30Z,2026-05-19T23:00Z,8.1,0.0,14.8,9.6,11.0,0.5,1.0,0.0,55.0
2026-05-19T23:00Z,2026-05-19T23:30Z,8.3,0.0,15.1,9.2,11.2,0.6,1.0,0.0,54.7
2026-05-19T23:30Z,2026-05-20T00:00Z,8.3,0.0,14.4,9.3,11.3,0.5,0.9,0.0,55.3
2026-05-20T00:00Z,2026-05-20T00:30Z,7.7,0.0,14.4,9.3,11.3,0.5,0.9,0.0,56.0
2026-05-20T00:30Z,2026-05-20T01:00Z,7.3,0.0,13.7,9.7,11.4,0.5,0.8,0.0,56.6
2026-05-20T01:00Z,2026-05-20T01:30Z,7.3,0.0,13.8,9.7,11.5,0.8,0.8,0.0,56.0
2026-05-20T01:30Z,2026-05-20T02:00Z,7.3,0.0,14.7,9.1,11.5,0.6,0.8,0.0,55.8
2026-05-20T02:00Z,2026-05-20T02:30Z,7.2,0.0,14.8,8.7,11.6,0.6,0.9,0.0,56.2
2026-05-20T02:30Z,2026-05-20T03:00Z,6.7,0.0,12.3,9.2,12.2,0.7,0.9,0.0,58.0
2026-05-20T03:00Z,2026-05-20T03:30Z,5.3,0.0,12.5,9.4,12.5,0.7,0.9,0.0,58.7
2026-05-20T03:30Z,2026-05-20T04:00Z,5.1,0.0,12.8,9.5,12.5,1.4,0.8,0.0,57.8
2026-05-20T04:00Z,2026-05-20T04:30Z,7.1,0.0,12.6,9.7,12.3,1.7,0.9,0.3,55.4
2026-05-20T04:30Z,2026-05-20T05:00Z,6.8,0.0,13.9,9.6,12.0,1.1,0.9,0.8,54.9
2026-05-20T05:00Z,2026-05-20T05:30Z,6.3,0.0,13.7,9.4,11.1,4.5,2.1,1.9,51.0
2026-05-20T05:30Z,2026-05-20T06:00Z,6.9,0.0,19.2,7.6,9.8,4.5,2.4,4.0,45.6
2026-05-20T06:00Z,2026-05-20T06:30Z,7.1,0.0,19.4,6.0,8.9,7.0,2.3,5.7,43.6
2026-05-20T06:30Z,2026-05-20T07:00Z,6.9,0.0,19.6,5.7,8.0,6.9,2.3,7.4,43.2
2026-05-20T07:00Z,2026-05-20T07:30Z,6.6,0.0,19.5,5.7,7.8,5.5,2.2,9.6,43.1
2026-05-20T07:30Z,2026-05-20T08:00Z,6.1,0.0,19.8,5.5,7.5,4.8,1.9,12.0,42.4
2026-05-20T08:00Z,2026-05-20T08:30Z,6.4,0.0,19.7,5.3,7.5,3.2,1.3,14.5,42.1
2026-05-20T08:30Z,2026-05-20T09:00Z,6.0,0.1,18.7,5.6,6.0,3.6,0.7,17.2,42.1
2026-05-20T09:00Z,2026-05-20T09:30Z,6.2,0.0,18.1,5.4,7.5,2.2,0.8,18.4,41.4
2026-05-20T09:30Z,2026-05-20T10:00Z,5.2,0.0,19.3,5.7,7.5,1.6,0.3,19.3,41.2
2026-05-20T10:00Z,2026-05-20T10:30Z,5.0,0.0,18.9,6.1,7.4,1.3,0.3,19.6,41.4
2026-05-20T10:30Z,2026-05-20T11:00Z,5.2,0.0,17.7,6.3,7.3,1.3,0.3,19.1,42.9
2026-05-20T11:00Z,2026-05-20T11:30Z,5.2,0.0,17.2,6.4,7.2,1.3,0.3,18.8,43.6
2026-05-20T11:30Z,2026-05-20T12:00Z,5.2,0.0,16.4,6.7,7.3,1.8,0.3,19.0,43.4
2026-05-20T12:00Z,2026-05-20T12:30Z,5.3,0.0,16.4,6.8,7.4,1.3,0.3,19.0,43.5
2026-05-20T12:30Z,2026-05-20T13:00Z,5.5,0.0,13.7,6.9,7.9,0.0,0.0,20.0,45.9
2026-05-20T13:00Z,2026-05-20T13:30Z,5.5,0.0,13.1,6.9,8.2,0.0,0.0,20.2,46.0
2026-05-20T13:30Z,2026-05-20T14:00Z,5.7,0.0,12.8,6.5,8.4,0.0,0.0,20.3,46.2
2026-05-20T14:00Z,2026-05-20T14:30Z,5.9,0.0,12.9,6.1,8.6,0.0,0.0,20.1,46.5
2026-05-20T14:30Z,2026-05-20T15:00Z,5.9,0.0,12.5,6.7,8.8,0.0,0.0,19.3,46.8
2026-05-20T15:00Z,2026-05-20T15:30Z,6.1,0.0,12.7,7.5,9.0,0.0,0.0,18.1,46.6
2026-05-20T15:30Z,2026-05-20T16:00Z,6.2,0.0,13.0,7.9,9.5,0.0,0.0,16.8,46.6
2026-05-20T16:00Z,2026-05-20T16:30Z,6.2,0.0,12.6,11.6,9.9,0.0,0.0,14.5,45.2
2026-05-20T16:30Z,2026-05-20T17:00Z,6.5,0.0,12.5,13.5,10.3,0.0,0.0,12.7,44.6
2026-05-20T17:00Z,2026-05-20T17:30Z,6.6,0.0,13.2,15.5,10.6,0.0,0.0,10.6,43.6
2026-05-20T17:30Z,2026-05-20T18:00Z,6.8,0.0,13.3,17.5,11.2,0.0,0.0,8.7,42.5
2026-05-20T18:00Z,2026-05-20T18:30Z,7.1,0.0,14.1,18.7,11.8,0.0,0.0,6.8,41.4
2026-05-20T18:30Z,2026-05-20T19:00Z,7.4,0.0,14.4,20.8,12.5,0.0,0.0,4.3,40.6
2026-05-20T19:00Z,2026-05-20T19:30Z,7.4,0.0,15.8,23.6,12.7,0.0,0.0,1.9,38.6
2026-05-20T19:30Z,2026-05-20T20:00Z,7.7,0.0,16.4,24.6,12.7,0.0,0.0,0.8,37.7
2026-05-20T20:00Z,2026-05-20T20:30Z,7.7,0.0,16.5,24.7,12.9,0.0,0.0,0.1,38.1
2026-05-20T20:30Z,2026-05-20T21:00Z,7.6,0.0,16.1,25.6,12.8,0.0,0.0,0.0,37.9
2026-05-20T21:00Z,2026-05-20T21:30Z,7.9,0.0,14.6,25.6,12.7,0.0,0.0,0.0,39.2
2026-05-20T21:30Z,2026-05-20T22:00Z,8.2,0.0,14.9,22.3,13.6,0.0,0.0,0.0,41.0
2026-05-20T22:00Z,2026-05-20T22:30Z,8.4,0.0,14.9,21.1,14.1,0.0,0.0,0.0,41.5
2026-05-20T22:30Z,2026-05-20T23:00Z,8.8,0.0,13.0,18.6,14.7,0.0,0.0,0.0,44.8
2026-05-20T23:00Z,2026-05-20T23:30Z,8.9,0.0,13.9,16.9,15.2,0.0,0.0,0.0,45.0
2026-05-20T23:30Z,2026-05-21T00:00Z,8.9,0.0,13.3,17.5,15.6,0.0,0.0,0.0,44.7
2026-05-21T00:00Z,2026-05-21T00:30Z,8.7,0.0,14.0,17.3,15.9,0.0,0.0,0.0,44.0
2026-05-21T00:30Z,2026-05-21T01:00Z,8.6,0.0,13.1,17.6,16.0,0.0,0.0,0.0,44.6
2026-05-21T01:00Z,2026-05-21T01:30Z,8.6,0.0,11.9,17.7,16.4,0.0,0.0,0.0,45.3
2026-05-21T01:30Z,2026-05-21T02:00Z,9.2,0.0,10.5,18.2,16.7,0.0,0.0,0.0,45.4
2026-05-21T02:00Z,2026-05-21T02:30Z,9.3,0.0,9.3,19.4,16.5,0.0,0.0,0.0,45.5
2026-05-21T02:30Z,2026-05-21T03:00Z,7.9,0.0,16.3,18.6,11.4,0.9,0.8,0.0,44.2
2026-05-21T03:00Z,2026-05-21T03:30Z,7.9,0.0,16.4,18.8,11.5,1.2,0.8,0.0,43.5
2026-05-21T03:30Z,2026-05-21T04:00Z,8.7,0.0,16.4,20.7,11.1,1.7,0.8,0.0,40.5
2026-05-21T04:00Z,2026-05-21T04:30Z,9.2,0.0,16.0,23.1,10.8,1.2,0.8,0.4,38.4
2026-05-21T04:30Z,2026-05-21T05:00Z,8.6,0.0,16.6,24.3,10.2,1.6,1.2,1.0,36.5
2026-05-21T05:00Z,2026-05-21T05:30Z,8.0,0.0,15.5,23.5,9.4,4.1,2.0,2.0,35.5
2026-05-21T05:30Z,2026-05-21T06:00Z,7.5,0.0,19.4,21.3,8.8,2.2,2.4,4.2,34.2
2026-05-21T06:00Z,2026-05-21T06:30Z,7.2,0.0,19.3,21.6,8.4,3.8,1.5,5.8,32.3
2026-05-21T06:30Z,2026-05-21T07:00Z,6.9,0.0,21.1,21.3,8.2,3.1,1.1,7.5,30.8
2026-05-21T07:00Z,2026-05-21T07:30Z,6.8,0.0,20.8,20.3,8.0,3.0,1.2,9.4,30.4
2026-05-21T07:30Z,2026-05-21T08:00Z,6.6,0.0,20.1,19.0,7.8,2.9,1.4,11.6,30.6
2026-05-21T08:00Z,2026-05-21T08:30Z,6.5,0.0,19.8,17.8,7.7,1.5,1.2,14.1,31.6
2026-05-21T08:30Z,2026-05-21T09:00Z,6.5,0.0,19.8,14.3,7.7,1.7,0.7,16.8,32.6
2026-05-21T09:00Z,2026-05-21T09:30Z,6.4,0.0,19.7,10.9,7.6,2.0,0.6,19.5,33.2
2026-05-21T09:30Z,2026-05-21T10:00Z,6.4,0.0,19.7,8.5,7.6,1.6,0.4,21.8,34.0
2026-05-21T10:00Z,2026-05-21T10:30Z,6.3,0.0,19.8,6.8,7.6,1.7,0.4,23.4,34.1
2026-05-21T10:30Z,2026-05-21T11:00Z,6.4,0.0,19.2,6.6,7.5,1.6,0.4,25.4,32.9
2026-05-21T11:00Z,2026-05-21T11:30Z,5.8,0.0,18.7,6.3,7.3,1.7,0.3,27.8,32.1
2026-05-21T11:30Z,2026-05-21T12:00Z,5.2,0.0,18.8,6.0,7.3,1.7,0.3,28.5,32.2
2026-05-21T12:00Z,2026-05-21T12:30Z,4.6,0.0,18.8,6.1,7.2,1.7,0.3,29.2,32.1
2026-05-21T12:30Z,2026-05-21T13:00Z,4.2,0.0,18.4,6.5,7.2,2.5,0.3,29.7,31.2
2026-05-21T13:00Z,2026-05-21T13:30Z,4.4,0.0,18.4,7.6,7.3,1.9,0.3,30.1,30.0
2026-05-21T13:30Z,2026-05-21T14:00Z,5.1,0.0,15.1,8.9,7.4,2.9,0.3,30.0,30.4
2026-05-21T14:00Z,2026-05-21T14:30Z,5.8,0.0,15.1,9.3,7.5,2.6,0.3,29.1,30.3
2026-05-21T14:30Z,2026-05-21T15:00Z,6.1,0.0,17.2,9.8,7.5,2.5,0.3,27.3,29.3
2026-05-21T15:00Z,2026-05-21T15:30Z,6.3,0.0,17.3,13.0,7.5,2.4,0.3,24.4,28.8
2026-05-21T15:30Z,2026-05-21T16:00Z,6.3,0.0,15.3,18.4,7.6,3.0,0.6,22.1,26.7
2026-05-21T16:00Z,2026-05-21T16:30Z,6.3,0.0,15.0,24.7,7.5,2.6,1.0,19.0,23.9
2026-05-21T16:30Z,2026-05-21T17:00Z,6.2,0.0,13.5,29.6,7.4,3.1,2.6,15.6,21.9
2026-05-21T17:00Z,2026-05-21T17:30Z,6.3,0.0,13.7,32.2,7.5,4.1,3.3,12.5,20.2
2026-05-21T17:30Z,2026-05-21T18:00Z,6.2,0.0,13.6,33.5,7.5,6.5,5.3,10.0,17.3
2026-05-21T18:00Z,2026-05-21T18:30Z,6.5,0.0,14.0,35.1,7.7,8.0,5.4,7.6,15.8
2026-05-21T18:30Z,2026-05-21T19:00Z,6.8,0.0,14.7,37.3,8.1,7.1,5.8,4.9,15.2
2026-05-21T19:00Z,2026-05-21T19:30Z,7.1,0.0,15.4,39.4,8.4,5.6,6.2,2.4,15.6
2026-05-21T19:30Z,2026-05-21T20:00Z,7.4,0.0,18.2,40.8,8.8,2.8,5.1,1.0,16.0
2026-05-21T20:00Z,2026-05-21T20:30Z,7.5,0.0,18.8,40.7,9.0,2.3,5.2,0.1,16.4
2026-05-21T20:30Z,2026-05-21T21:00Z,7.8,0.0,17.0,41.9,9.3,2.3,4.8,0.0,16.9
2026-05-21T21:00Z,2026-05-21T21:30Z,8.0,0.0,17.6,41.1,9.6,1.8,3.3,0.0,18.6
2026-05-21T21:30Z,2026-05-21T22:00Z,8.4,0.0,17.3,39.6,10.1,1.7,3.1,0.0,19.9
2026-05-21T22:00Z,2026-05-21T22:30Z,8.8,0.0,17.5,38.0,10.3,1.0,1.8,0.0,22.6
2026-05-21T22:30Z,2026-05-21T23:00Z,9.1,0.0,16.8,35.9,10.7,1.4,1.3,0.0,24.8
2026-05-21T23:00Z,2026-05-21T23:30Z,9.5,0.0,17.5,33.4,11.0,1.9,1.7,0.0,25.2
2026-05-21T23:30Z,2026-05-22T00:00Z,9.6,0.0,17.6,31.7,11.1,2.2,0.9,0.0,26.9
2026-05-22T00:00Z,2026-05-22T00:30Z,9.6,0.0,17.4,29.9,11.1,1.6,0.9,0.0,29.6
2026-05-22T00:30Z,2026-05-22T01:00Z,9.5,0.0,16.6,29.4,11.0,0.9,0.9,0.0,31.7
2026-05-22T01:00Z,2026-05-22T01:30Z,9.5,0.0,16.4,29.3,11.1,0.7,0.9,0.0,32.1
2026-05-22T01:30Z,2026-05-22T02:00Z,9.6,0.0,15.3,30.2,11.1,1.0,1.1,0.0,31.8
2026-05-22T02:00Z,2026-05-22T02:30Z,9.6,0.0,15.2,30.8,11.2,0.7,0.8,0.0,31.7
2026-05-22T02:30Z,2026-05-22T03:00Z,9.7,0.0,14.7,30.1,11.3,1.0,0.8,0.0,32.5
2026-05-22T03:00Z,2026-05-22T03:30Z,9.5,0.0,14.5,28.4,11.2,0.7,0.8,0.0,35.0
2026-05-22T03:30Z,2026-05-22T04:00Z,9.4,0.0,14.4,26.8,10.9,0.9,0.8,0.0,36.7
2026-05-22T04:00Z,2026-05-22T04:30Z,9.1,0.0,14.1,25.3,10.6,2.5,0.8,0.5,37.1
2026-05-22T04:30Z,2026-05-22T05:00Z,8.8,0.0,15.8,24.8,10.1,1.7,0.8,1.6,36.4
2026-05-22T05:00Z,2026-05-22T05:30Z,8.2,0.0,15.2,23.8,8.9,3.6,0.7,4.2,35.4
2026-05-22T05:30Z,2026-05-22T06:00Z,7.8,0.0,20.8,18.2,7.9,2.1,1.1,7.5,34.7
2026-05-22T06:00Z,2026-05-22T06:30Z,7.4,0.0,20.8,14.9,7.1,4.2,1.1,10.8,33.5
2026-05-22T06:30Z,2026-05-22T07:00Z,7.2,0.0,21.4,14.1,6.7,3.7,1.1,14.1,31.7
2026-05-22T07:00Z,2026-05-22T07:30Z,7.1,0.0,21.1,12.1,6.5,4.0,1.1,17.7,30.5
2026-05-22T07:30Z,2026-05-22T08:00Z,6.9,0.0,20.7,10.4,6.3,3.0,1.0,22.3,29.5
